Isolate ID,Species Sort,Isolate Sort,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Genome coverage,Genome,Host source,Accessions Link
1000729,445,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Moineauvirus,,Moineauvirus SW5,E,Streptococcus phage SW5,,,MH973661,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000730,446,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Moineauvirus,,Moineauvirus SW6,E,Streptococcus phage SW6,,,MH892351,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000731,447,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Moineauvirus,,Moineauvirus SW7,E,Streptococcus phage SW7,,,MH973662,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000732,448,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Moineauvirus,,Moineauvirus SW8,E,Streptococcus phage SW8,,,MH892357,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000725,449,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Moineauvirus,,Moineauvirus SW11,E,Streptococcus phage SW11,,,MH892360,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000726,450,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Moineauvirus,,Moineauvirus SW12,E,Streptococcus phage SW12,,,MH892361,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000733,451,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Moineauvirus,,Moineauvirus SWK3,E,Streptococcus phage SWK3,,,MH892379,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000734,452,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Moineauvirus,,Moineauvirus SWK6,E,Streptococcus phage SWK6,,,MH892382,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000735,453,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Moineauvirus,,Moineauvirus VA214,E,Streptococcus phage vB_SthS_VA214,,,MG708274,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000736,454,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Moineauvirus,,Moineauvirus VA460,E,Streptococcus phage vB_SthS_VA460,,,MG708275,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000737,455,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Vansinderenvirus,,Vansinderenvirus 5093,E,Streptococcus phage 5093,,,FJ965538,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000738,456,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Vansinderenvirus,,Vansinderenvirus CHPC1198,E,Streptococcus phage CHPC1198,,,MK202159,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000739,457,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Vansinderenvirus,,Vansinderenvirus CHPC1232,E,Streptococcus phage CHPC1151,,,KX879643,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000740,458,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Vansinderenvirus,,Vansinderenvirus CHPC1282,E,Streptococcus phage CHPC1282,,,MK202161,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000741,459,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Vansinderenvirus,,Vansinderenvirus P0092,E,Streptococcus phage P0092,,,KY705252,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000742,460,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Vansinderenvirus,,Vansinderenvirus P0093,E,Streptococcus phage P0093,,,KY705253,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000743,461,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Vansinderenvirus,,Vansinderenvirus P0095,E,Streptococcus phage P0095,,,KY705255,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000747,462,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Vansinderenvirus,,Vansinderenvirus SW4,E,Streptococcus phage SW4,,,MH892355,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000744,463,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Vansinderenvirus,,Vansinderenvirus SW19,E,Streptococcus phage SW19,,,MH892367,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000745,464,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Vansinderenvirus,,Vansinderenvirus SW24,E,Streptococcus phage SW24,,,MH973663,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000746,465,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Aliceevansviridae,,Vansinderenvirus,,Vansinderenvirus SW27,E,Streptococcus phage SW27,,,MH892373,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000748,466,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Arenbergviridae,,Wroclawvirus,,Wroclawvirus PA5oct,E,Pseudomonas phage vB_PaeM_PA5oct,,,MK797984,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000749,467,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Assiduviridae,,Cebadecemvirus,,Cebadecemvirus phi10una,E,Cellulophaga phage phi10:1,phi10:1,,KC821618,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000750,468,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Assiduviridae,,Cellubavirus,,Cellubavirus phi19una,E,Cellulophaga phage phi19:1,phi19:1,,KC821607,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000751,469,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Assiduviridae,,Nekkelsvirus,,Nekkelsvirus Nekkels,E,Cellulophaga phage Nekkels_1,Nekkels_1,,MT732443,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000752,470,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Daemvirus,,Daemvirus acibel007,E,Acinetobacter phage vB_AbaP_Acibel007,,,KJ473423,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000753,471,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus AB1,E,Acinetobacter phage phiAB1,,,HQ186308,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000754,472,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus AB3,E,Acinetobacter phage AB3,,,KC311669,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000755,473,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus AB6,E,Acinetobacter phage phiAb6,,,KT339321,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000756,474,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus AbKT21III,E,Acinetobacter phage_AbKT21phiIII,,,MK278859,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000757,475,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus Abp1,E,Acinetobacter phage Abp1,,,JX658790,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000758,476,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus Aci07,E,Acinetobacter phage_vB_AbaP_46-62_Aci07,,,MH800200,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000759,477,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus Aci08,E,Acinetobacter phage_vB_AbaP_B09_Aci08,,,MH763831,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000760,478,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus AS11,E,Acinetobacter phage vB_AbaP_AS11,,,KY268296,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000761,479,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus AS12,E,Acinetobacter phage vB_AbaP_AS12,,,KY268295,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000762,480,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus B1,E,Acinetobacter phage vB_AbaP_B1,,,MF033347,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000763,481,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus B3,E,Acinetobacter phage vB_AbaP_B3,,,MF033348,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000764,482,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus B5,E,Acinetobacter phage vB_AbaP_B5,,,MF033349,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000765,483,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus D2,E,Acinetobacter phage vB_AbaP_D2,,,MH042230,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000766,484,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus Fri1,E,Acinetobacter phage Fri1,,,KR149290,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000767,485,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus fv15519,E,Acinetobacter phage SH-Ab 15519,,,KY082667,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000768,486,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus IME200,E,Acinetobacter phage IME-200,,,KT804908,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000769,487,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus P1,E,Acinetobacter phage vB_ApiP_P1,,,MF033350,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000770,488,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus P2,E,Acinetobacter phage vB_ApiP_P2,,,MF033351,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000771,489,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus PD6A3,E,Acinetobacter phage vB_AbaP_PD-6A3,,,KT388102,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000772,490,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus PDAB9,E,Acinetobacter phage vB_AbaP_PD-AB9,,,KT388103,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000773,491,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus SWHAb1,E,Acinetobacter phage SWH-Ab-1,,,MG459218,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000774,492,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus SWHAb3,E,Acinetobacter phage SWH-Ab-3,,,MG599035,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000775,493,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Friunavirus,,Friunavirus WCHABP5,E,Acinetobacter phage WCHABP5,,,KY888680,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000776,494,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Beijerinckvirinae,Pettyvirus,,Pettyvirus petty,E,Acinetobacter phage Petty,,,KF669656,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000777,495,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Gutovirus,,Gutovirus Vc1,E,Vibrio phage Vc1,,,KJ502657,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000778,496,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Kaohsiungvirus,,Kaohsiungvirus A318,E,Vibrio phage phi-A318,,,KF322026,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000779,497,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Kaohsiungvirus,,Kaohsiungvirus AS51,E,Vibrio phage AS51,,,KF800937,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000780,498,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Kaohsiungvirus,,Kaohsiungvirus Vp670,E,Vibrio phage Vp670,,,KY290756,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000781,499,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Murciavirus,,Murciavirus CB5A,E,Marinomonas phage CB5A,,,MF481197,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000782,500,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Murciavirus,,Murciavirus CPP1m,E,Marinomonas phage CPP1m,,,KY626176,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000783,501,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Trungvirus,,Trungvirus VEN,E,Vibrio phage VEN,,,MG545917,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000784,502,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Uliginvirus,,Uliginvirus achelous,E,Pseudomonas phage Achelous,,,MH113814,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000785,503,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Uliginvirus,,Uliginvirus alpheus,E,Pseudomonas phage Alpheus,,,MH113815,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000786,504,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Uliginvirus,,Uliginvirus nerthus,E,Pseudomonas phage Nerthus,,,MH113813,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000787,505,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Uliginvirus,,Uliginvirus njord,E,Pseudomonas phage Njord,,,MH113812,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000788,506,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Colwellvirinae,Uliginvirus,,Uliginvirus uligo,E,Pseudomonas phage uligo,,,MG018929,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000789,507,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Kantovirus,,Kantovirus C171,E,Pseudomonas phage YMC11/06/C171_PPU_BP,,,KU310944,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000790,508,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Kotilavirus,,Kotilavirus PP16,E,Pectobacterium phage PP16,,,KX278418,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000791,509,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Kotilavirus,,Kotilavirus PPWS1,E,Pectobacterium phage PPWS1,,,LC063634,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000792,510,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Kotilavirus,,Kotilavirus PPWS2,E,Pectobacterium phage PPWS2,,,LC375533,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000793,511,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus CB5,E,Pectobacterium phage vB_PatP_CB5,,,KY953156,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000794,512,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus Clickz,E,Pectobacterium phage Clickz,,,MK095193,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000795,513,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus fM1,E,Pectobacterium phage φM1,,,JX290549,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000796,514,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus gaspode,E,Pectobacterium phage Gaspode,,,MH807811,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000797,515,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus khlen,E,Pectobacterium phage Khlen,,,MK095202,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000798,516,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus koot,E,Pectobacterium phage Koot,,,MK095203,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000799,517,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus lelidair,E,Pectobacterium phage Lelidair,,,MH807814,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000800,518,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus nobby,E,Pectobacterium phage Nobby,,,MH807818,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000801,519,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus peat1,E,Pectobacterium phage Peat1,,,KR604693,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000802,520,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus phoria,E,Pectobacterium phage Phoria,,,MK095209,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000803,521,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus PP90,E,Pectobacterium phage PP90,,,KX278419,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000804,522,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Phimunavirus,,Phimunavirus zenivior,E,Pectobacterium phage Zenivior,,,MK095210,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000805,523,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Corkvirinae,Stompvirus,,Stompvirus BF2512,E,Dickeya phage BF25/12,,,KT240186,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000806,524,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Kirikabuvirus,,Kirikabuvirus NV3,E,Pseudomonas phage phiNV3,,,MG845683,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000807,525,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus 15pyo,E,Pseudomonas phage vB_PaeP_PAO1_1-15pyo,,,LN610580,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000808,526,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus Ab05,E,Pseudomonas phage vB_PaeP_PAO1_Ab05,,,LN610574,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000809,527,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus ABTNL,E,Pseudomonas phage vB_PaeP_PPA-ABTNL,,,KM067278,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000810,528,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus DL62,E,Pseudomonas phage DL62,,,KR054031,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000811,529,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus kF77,E,Pseudomonas phage phikF77,,,FN263372,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000812,530,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus LKD16,E,Pseudomonas phage LKD16,,,AM265638,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000813,531,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus LUZ19,E,Pseudomonas phage LUZ19,,,AM910651,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000814,532,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus MPK6,E,Pseudomonas phage MPK6,,,JX997978,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000815,533,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus MPK7,E,Pseudomonas phage MPK7,,,JX501340,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000816,534,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus NFS,E,Pseudomonas phage phiNFS,,,KU743887,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000817,535,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus PAXYB1,E,Pseudomonas phage PAXYB1,,,KY618819,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000818,536,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus phiKMV,E,Pseudomonas phage phiKMV,,,AJ505558,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000819,537,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus PT2,E,Pseudomonas phage PT2,,,EU236438,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000820,538,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus PT5,E,Pseudomonas phage PT5,,,EU056923,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000821,539,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus pv130113,E,Pseudomonas phage vB_PaeP_130_113,,,MH107770,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000822,540,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Phikmvvirus,,Phikmvvirus RLP,E,Pseudomonas phage RLP,,,MH979674,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000823,541,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Stubburvirus,,Stubburvirus LKA1,E,Pseudomonas phage LKA1,,,AM265639,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000824,542,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Krylovirinae,Tunggulvirus,,Tunggulvirus f2,E,Pseudomonas phage phi-2,,,FN594518,Complete genome,dsDNA,bacteria,NCBI Nucleotide
1000825,543,1,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,Melnykvirinae,Aerosvirus,,Aerosvirus AS7,E,Aeromonas phage phiAS7,,,JN651747,Complete genome,dsDNA,bacteria,NCBI Nucleotide
