Query_ID,Query,Reference_ID,Reference,Ref_Genus,Ref_Species,Distance,Assignment,Ref_Family,Class
Query_138,ICTVTaxoChallenge_848519,946699492,946699492,Sunrhavirus,Walkabout sunrhavirus,0.1543,Same Genus,Rhabdoviridae,
Query_139,ICTVTaxoChallenge_854059,471237017,471237017,Lyssavirus,Duvenhage lyssavirus,0.27,Same Genus,Rhabdoviridae,
Query_140,ICTVTaxoChallenge_855301,1952060143,1952060143,Dichorhavirus,Citrus leprosis N dichorhavirus,0.2151,Same Genus,Rhabdoviridae,
Query_141,ICTVTaxoChallenge_861849,1695000955,1695000955,Dichorhavirus,Clerodendrum chlorotic spot dichorhavirus,0.2313,Same Genus,Rhabdoviridae,
Query_142,ICTVTaxoChallenge_863842,212675447,212675447,Varicosavirus,Lettuce big-vein associated varicosavirus,0.271,Same Genus,Rhabdoviridae,
Query_143,ICTVTaxoChallenge_881559,1104314579,1104314579,Lyssavirus,Lleida bat lyssavirus,0.1767,Same Genus,Rhabdoviridae,
Query_146,ICTVTaxoChallenge_896998,212675447,212675447,Varicosavirus,Lettuce big-vein associated varicosavirus,0.244,Same Genus,Rhabdoviridae,
Query_147,ICTVTaxoChallenge_903490,212675447,212675447,Varicosavirus,Lettuce big-vein associated varicosavirus,0.1923,Same Genus,Rhabdoviridae,
Query_148,ICTVTaxoChallenge_909021,701219342,701219342,Tibrovirus,Coastal Plains tibrovirus,0.1732,Same Genus,Rhabdoviridae,
Query_149,ICTVTaxoChallenge_915579,212675447,212675447,Varicosavirus,Lettuce big-vein associated varicosavirus,0.3098,Same Genus,Rhabdoviridae,
Query_151,ICTVTaxoChallenge_920729,1695000955,1695000955,Dichorhavirus,Clerodendrum chlorotic spot dichorhavirus,0.2026,Same Genus,Rhabdoviridae,
Query_153,ICTVTaxoChallenge_938884,212675447,212675447,Varicosavirus,Lettuce big-vein associated varicosavirus,0.2829,Same Genus,Rhabdoviridae,
Query_154,ICTVTaxoChallenge_939002,212675447,212675447,Varicosavirus,Lettuce big-vein associated varicosavirus,0.2089,Same Genus,Rhabdoviridae,
Query_155,ICTVTaxoChallenge_939688,212675447,212675447,Varicosavirus,Lettuce big-vein associated varicosavirus,0.2902,Same Genus,Rhabdoviridae,
Query_156,ICTVTaxoChallenge_94037,1952060143,1952060143,Dichorhavirus,Citrus leprosis N dichorhavirus,0.3464,Same Genus,Rhabdoviridae,
Query_157,ICTVTaxoChallenge_94204,212675447,212675447,Varicosavirus,Lettuce big-vein associated varicosavirus,0.243,Same Genus,Rhabdoviridae,
Query_159,ICTVTaxoChallenge_950716,1695000955,1695000955,Dichorhavirus,Clerodendrum chlorotic spot dichorhavirus,0.3373,Same Genus,Rhabdoviridae,
Query_160,ICTVTaxoChallenge_956597,523587720,523587720,Cytorhabdovirus,Persimmon cytorhabdovirus,0.2129,Same Genus,Rhabdoviridae,
Query_163,ICTVTaxoChallenge_967851,946699728,946699728,Ephemerovirus,Yata ephemerovirus,0.3311,Same Genus,Rhabdoviridae,
Query_164,ICTVTaxoChallenge_974002,1695000955,1695000955,Dichorhavirus,Clerodendrum chlorotic spot dichorhavirus,0.2592,Same Genus,Rhabdoviridae,
Query_165,ICTVTaxoChallenge_979453,700075168,700075168,Lyssavirus,West Caucasian bat lyssavirus,0.1292,Same Genus,Rhabdoviridae,
Query_166,ICTVTaxoChallenge_985241,9628082,9628082,Novirhabdovirus,Salmonid novirhabdovirus,0.2131,Same Genus,Rhabdoviridae,
Query_167,ICTVTaxoChallenge_990261,290490537,290490537,Nucleorhabdovirus,Rice yellow stunt nucleorhabdovirus,0.2016,Same Genus,Rhabdoviridae,
Query_168,ICTVTaxoChallenge_992003,212675447,212675447,Varicosavirus,Lettuce big-vein associated varicosavirus,0.2854,Same Genus,Rhabdoviridae,
Query_169,ICTVTaxoChallenge_993636,1695000955,1695000955,Dichorhavirus,Clerodendrum chlorotic spot dichorhavirus,0.2065,Same Genus,Rhabdoviridae,
Query_2,ICTVTaxoChallenge_177887,22128597,22128597,Begomovirus,Begomovirus capsicummusivi,0.8402,Same Genus,Geminiviridae,
Query_3,ICTVTaxoChallenge_178650,22726208,22726208,Begomovirus,Begomovirus caricae,0.7454,Same Genus,Geminiviridae,
Query_4,ICTVTaxoChallenge_179737,1079495464,1079495464,Maldovirus,Maldovirus vitis,0.4294,Same Genus,Geminiviridae,
Query_6,ICTVTaxoChallenge_182525,1072901116,1072901116,Begomovirus,Begomovirus sidamusivi,0.8533,Same Genus,Geminiviridae,
Query_7,ICTVTaxoChallenge_184368,28976184,28976184,Begomovirus,Begomovirus solanumlaosense,0.4149,Same Genus,Geminiviridae,
Query_9,ICTVTaxoChallenge_187643,28976184,28976184,Begomovirus,Begomovirus sidamusivi,0.7911,Same Genus,Geminiviridae,
Query_10,ICTVTaxoChallenge_18880,410825114,410825114,Mastrevirus,Mastrevirus erythrodiplaxis,0.601,Same Genus,Geminiviridae,
Query_16,ICTVTaxoChallenge_196826,194294836,194294836,Mastrevirus,Mastrevirus storeyi,0.8059,Same Genus,Geminiviridae,
Query_18,ICTVTaxoChallenge_197180,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.7361,Same Genus,Geminiviridae,
Query_26,ICTVTaxoChallenge_204134,430007678,430007678,Becurtovirus,Becurtovirus betae,0.6851,Same Genus,Geminiviridae,
Query_27,ICTVTaxoChallenge_205135,395652960,395652960,Citlodavirus,Citlodavirus citri,0.5105,Same Genus,Geminiviridae,
Query_28,ICTVTaxoChallenge_214550,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.7232,Same Genus,Geminiviridae,
Query_30,ICTVTaxoChallenge_216461,1100613916,1100613916,Curtovirus,Curtovirus betae,0.5019,Same Genus,Geminiviridae,
Query_31,ICTVTaxoChallenge_217448,9630671,9630671,Begomovirus,Begomovirus manihotisindianense,0.4135,Same Genus,Geminiviridae,
Query_32,ICTVTaxoChallenge_217558,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.79,Same Genus,Geminiviridae,
Query_37,ICTVTaxoChallenge_223934,1886821118,1886821118,Begomovirus,Begomovirus solanumpallidivariati,0.4483,Same Genus,Geminiviridae,
Query_38,ICTVTaxoChallenge_225640,225905203,225905203,Begomovirus,Begomovirus macrotylomae,0.5202,Same Genus,Geminiviridae,
Query_40,ICTVTaxoChallenge_227528,1464310015,1464310015,Begomovirus,Begomovirus rhynchosiarugosi,0.4874,Same Genus,Geminiviridae,
Query_41,ICTVTaxoChallenge_228049,375244351,375244351,Mastrevirus,Mastrevirus hordei,0.5191,Same Genus,Geminiviridae,
Query_43,ICTVTaxoChallenge_231855,2047107891,2047107891,Begomovirus,Begomovirus agerasichuanense,0.4055,Same Genus,Geminiviridae,
Query_44,ICTVTaxoChallenge_231934,20564194,20564194,Topocuvirus,Topocuvirus solani,0.4037,Same Genus,Geminiviridae,
Query_47,ICTVTaxoChallenge_233504,723274169,723274169,Mastrevirus,Mastrevirus flavaparvi,0.4974,Same Genus,Geminiviridae,
Query_51,ICTVTaxoChallenge_235908,2178105837,2178105837,Begomovirus,Begomovirus sidapallidi,0.8305,Same Genus,Geminiviridae,
Query_52,ICTVTaxoChallenge_236419,395864077,395864077,Mastrevirus,Mastrevirus paspali,0.7372,Same Genus,Geminiviridae,
Query_55,ICTVTaxoChallenge_240025,2178105834,2178105834,Begomovirus,Begomovirus ocimumvenae,0.485,Same Genus,Geminiviridae,
Query_56,ICTVTaxoChallenge_24038,291508538,291508538,Begomovirus,Begomovirus solanumflavusthailandense,0.5872,Same Genus,Geminiviridae,
Query_57,ICTVTaxoChallenge_241375,306478722,306478722,Turncurtovirus,Turncurtovirus brassicae,0.7156,Same Genus,Geminiviridae,
Query_58,ICTVTaxoChallenge_241751,306478722,306478722,Turncurtovirus,Turncurtovirus brassicae,0.423,Same Genus,Geminiviridae,
Query_61,ICTVTaxoChallenge_242477,1761173967,1761173967,Begomovirus,Begomovirus capsicumlahorense,0.419,Same Genus,Geminiviridae,
Query_62,ICTVTaxoChallenge_243536,612064080,612064080,Mastrevirus,Mastrevirus saccharumalbusvenae,0.4742,Same Genus,Geminiviridae,
Query_63,ICTVTaxoChallenge_24583,2047108937,2047108937,Mastrevirus,Mastrevirus rubrumsecundi,0.5813,Same Genus,Geminiviridae,
Query_64,ICTVTaxoChallenge_247674,523414792,523414792,Begomovirus,Begomovirus ipomoeahenanense,0.6236,Same Genus,Geminiviridae,
Query_65,ICTVTaxoChallenge_250947,2047107879,2047107879,Begomovirus,Begomovirus vignaflavi,0.785,Same Genus,Geminiviridae,
Query_68,ICTVTaxoChallenge_257236,595644577,595644577,Mastrevirus,Mastrevirus saccharumbourbonense,0.5898,Same Genus,Geminiviridae,
Query_69,ICTVTaxoChallenge_25750,430736486,430736486,Begomovirus,Begomovirus chillicapsici,0.4978,Same Genus,Geminiviridae,
Query_71,ICTVTaxoChallenge_260822,1253560014,1253560014,Begomovirus,Begomovirus capsicummusivi,0.43,Same Genus,Geminiviridae,
Query_72,ICTVTaxoChallenge_260896,1571829951,1571829951,Mastrevirus,Mastrevirus oryzasecundi,0.452,Same Genus,Geminiviridae,
Query_74,ICTVTaxoChallenge_261792,156254847,156254847,Begomovirus,Begomovirus macroptilii,0.447,Same Genus,Geminiviridae,
Query_75,ICTVTaxoChallenge_264487,225905203,225905203,Begomovirus,Begomovirus macrotyloma,0.5611,Same Genus,Geminiviridae,
Query_76,ICTVTaxoChallenge_264655,1694999108,1694999108,Begomovirus,Begomovirus abelmoschusharyanaense,0.7476,Same Genus,Geminiviridae,
Query_77,ICTVTaxoChallenge_265841,39578021,39578021,Begomovirus,Begomovirus solanumbangalorense,0.4774,Same Genus,Geminiviridae,
Query_83,ICTVTaxoChallenge_274526,10518470,10518470,Begomovirus,Begomovirus solanumrugosi,0.3932,Same Genus,Geminiviridae,
Query_84,ICTVTaxoChallenge_275272,1464308149,1464308149,Begomovirus,Begomovirus asystasiasecundi,0.4344,Same Genus,Geminiviridae,
Query_87,ICTVTaxoChallenge_278785,291508271,291508271,Begomovirus,Begomovirus solanumtaiwanense,0.512,Same Genus,Geminiviridae,
Query_89,ICTVTaxoChallenge_282022,449147302,449147302,Begomovirus,Begomovirus sidaflavalagoense,0.3988,Same Genus,Geminiviridae,
Query_91,ICTVTaxoChallenge_283663,262396919,262396919,Mastrevirus,Mastrevirus sacchari,0.491,Same Genus,Geminiviridae,
Query_92,ICTVTaxoChallenge_284409,1818814682,1818814682,Begomovirus,Begomovirus ageravenae,0.4549,Same Genus,Geminiviridae,
Query_93,ICTVTaxoChallenge_284799,71658834,71658834,Begomovirus,Begomovirus alternantherae,0.5166,Same Genus,Geminiviridae,
Query_94,ICTVTaxoChallenge_285388,1013061609,1013061609,Begomovirus,Begomovirus solanumchinaense,0.5065,Same Genus,Geminiviridae,
Query_98,ICTVTaxoChallenge_287572,233799733,233799733,Begomovirus,Begomovirus malvatrumvenae,0.4014,Same Genus,Geminiviridae,
Query_99,ICTVTaxoChallenge_28763,46395057,46395057,Begomovirus,Begomovirus solanumsudanense,0.8342,Same Genus,Geminiviridae,
Query_100,ICTVTaxoChallenge_288660,532691875,532691875,Mastrevirus,Mastrevirus arietini,0.58,Same Genus,Geminiviridae,
Query_101,ICTVTaxoChallenge_291165,2178105837,2178105837,Begomovirus,Begomovirus sidapallidi,0.7899,Same Genus,Geminiviridae,
Query_102,ICTVTaxoChallenge_291401,112180294,112180294,Begomovirus,Begomovirus capsicumindonesiaense,0.4351,Same Genus,Geminiviridae,
Query_103,ICTVTaxoChallenge_292228,9845214,9845214,Begomovirus,Begomovirus gossypigeziraense,0.5877,Same Genus,Geminiviridae,
Query_105,ICTVTaxoChallenge_293485,401817560,401817560,Capulavirus,Capulavirus phaseoli,0.5144,Same Genus,Geminiviridae,
Query_106,ICTVTaxoChallenge_296005,194294944,194294944,Mastrevirus,Mastrevirus storeyi,0.7312,Same Genus,Geminiviridae,
Query_108,ICTVTaxoChallenge_298722,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.8159,Same Genus,Geminiviridae,
Query_109,ICTVTaxoChallenge_301833,725825459,725825459,Mastrevirus,Mastrevirus panici,0.7405,Same Genus,Geminiviridae,
Query_110,ICTVTaxoChallenge_302870,380877212,380877212,Begomovirus,Begomovirus macroptilivenae,0.7566,Same Genus,Geminiviridae,
Query_112,ICTVTaxoChallenge_303583,2125199705,2125199705,Mastrevirus,Mastrevirus digitariae,0.5938,Same Genus,Geminiviridae,
Query_113,ICTVTaxoChallenge_305001,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.8332,Same Genus,Geminiviridae,
Query_116,ICTVTaxoChallenge_312417,1464309976,1464309976,Begomovirus,Begomovirus jacquemontiayucatanense,0.3934,Same Genus,Geminiviridae,
Query_117,ICTVTaxoChallenge_31559,312370392,312370392,Begomovirus,Begomovirus ipomoeae,0.5629,Same Genus,Geminiviridae,
Query_120,ICTVTaxoChallenge_317582,110084000,110084000,Begomovirus,Begomovirus siegesbeckiae,0.4255,Same Genus,Geminiviridae,
Query_121,ICTVTaxoChallenge_318861,92918808,92918808,Begomovirus,Begomovirus merremiae,0.4894,Same Genus,Geminiviridae,
Query_122,ICTVTaxoChallenge_319010,1052487119,1052487119,Begomovirus,Begomovirus malvastrumhonghense,0.7403,Same Genus,Geminiviridae,
Query_123,ICTVTaxoChallenge_319473,308275323,308275323,Begomovirus,Begomovirus agerati,0.5896,Same Genus,Geminiviridae,
Query_125,ICTVTaxoChallenge_319896,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.8296,Same Genus,Geminiviridae,
Query_126,ICTVTaxoChallenge_325865,2500359481,2500359481,Begomovirus,Begomovirus diclipteracubaense,0.4292,Same Genus,Geminiviridae,
Query_130,ICTVTaxoChallenge_334536,270304034,270304034,Begomovirus,Begomovirus solanumflavuschinaense,0.4301,Same Genus,Geminiviridae,
Query_133,ICTVTaxoChallenge_335966,1464307945,1464307945,Begomovirus,Begomovirus solanumamazonasense,0.7206,Same Genus,Geminiviridae,
Query_134,ICTVTaxoChallenge_336363,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.8392,Same Genus,Geminiviridae,
Query_137,ICTVTaxoChallenge_337808,2500378521,2500378521,Begomovirus,Begomovirus caricasecundi,0.7032,Same Genus,Geminiviridae,
Query_141,ICTVTaxoChallenge_341374,530745167,530745167,Mastrevirus,Mastrevirus cicerosis,0.7437,Same Genus,Geminiviridae,
Query_142,ICTVTaxoChallenge_34273,2047105009,2047105009,Begomovirus,Begomovirus capsibhavanisagarense,0.4424,Same Genus,Geminiviridae,
Query_146,ICTVTaxoChallenge_346178,169303562,169303562,Becurtovirus,Becurtovirus betae,0.7003,Same Genus,Geminiviridae,
Query_147,ICTVTaxoChallenge_346273,1092381319,1092381319,Begomovirus,Begomovirus abelmoschusflavi,0.508,Same Genus,Geminiviridae,
Query_148,ICTVTaxoChallenge_346861,2178105834,2178105834,Begomovirus,Begomovirus ocimumvenae,0.7191,Same Genus,Geminiviridae,
Query_149,ICTVTaxoChallenge_347369,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.7603,Same Genus,Geminiviridae,
Query_150,ICTVTaxoChallenge_347633,258677620,258677620,Begomovirus,Begomovirus macrotylomae,0.4795,Same Genus,Geminiviridae,
Query_153,ICTVTaxoChallenge_351401,308275323,308275323,Begomovirus,Begomovirus agerati,0.4365,Same Genus,Geminiviridae,
Query_156,ICTVTaxoChallenge_355281,323714214,323714214,Begomovirus,Begomovirus coheni,0.4284,Same Genus,Geminiviridae,
Query_158,ICTVTaxoChallenge_358094,194294944,194294944,Mastrevirus,Mastrevirus storeyi,0.7597,Same Genus,Geminiviridae,
Query_162,ICTVTaxoChallenge_362033,146411800,146411800,Begomovirus,Begomovirus clerodendronflavi,0.4779,Same Genus,Geminiviridae,
Query_165,ICTVTaxoChallenge_367111,312370392,312370392,Begomovirus,Begomovirus ipomoeae,0.7739,Same Genus,Geminiviridae,
Query_168,ICTVTaxoChallenge_369700,725825459,725825459,Mastrevirus,Mastrevirus panici,0.6871,Same Genus,Geminiviridae,
Query_169,ICTVTaxoChallenge_370533,404184272,404184272,Mastrevirus,Mastrevirus sporoboprimi,0.4553,Same Genus,Geminiviridae,
Query_170,ICTVTaxoChallenge_371095,30146791,30146791,Mastrevirus,Mastrevirus saccharumbourbonense,0.4352,Same Genus,Geminiviridae,
Query_171,ICTVTaxoChallenge_372200,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.7743,Same Genus,Geminiviridae,
Query_173,ICTVTaxoChallenge_373503,333034276,333034276,Begomovirus,Begomovirus sidaureifloridaense,0.603,Same Genus,Geminiviridae,
Query_174,ICTVTaxoChallenge_3738,18071198,18071198,Mastrevirus,Mastrevirus hordei,0.5911,Same Genus,Geminiviridae,
Query_175,ICTVTaxoChallenge_37411,1734260840,1734260840,Begomovirus,Begomovirus gossypigeziraense,0.6816,Same Genus,Geminiviridae,
Query_177,ICTVTaxoChallenge_377314,803431958,803431958,Maldovirus,Maldovirus mali,0.3921,Same Genus,Geminiviridae,
Query_179,ICTVTaxoChallenge_37858,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.6606,Same Genus,Geminiviridae,
Query_180,ICTVTaxoChallenge_379914,28872846,28872846,Begomovirus,Begomovirus gossypialabadense,0.5608,Same Genus,Geminiviridae,
Query_181,ICTVTaxoChallenge_381623,725826034,725826034,Mastrevirus,Mastrevirus eragrostisminoris,0.4677,Same Genus,Geminiviridae,
Query_184,ICTVTaxoChallenge_385478,194322731,194322731,Mastrevirus,Mastrevirus cicerparvi,0.5008,Same Genus,Geminiviridae,
Query_186,ICTVTaxoChallenge_389183,1464310627,1464310627,Begomovirus,Begomovirus pavoniae,0.457,Same Genus,Geminiviridae,
Query_190,ICTVTaxoChallenge_391081,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.7654,Same Genus,Geminiviridae,
Query_191,ICTVTaxoChallenge_391415,281398302,281398302,Mastrevirus,Mastrevirus panici,0.5697,Same Genus,Geminiviridae,
Query_194,ICTVTaxoChallenge_396684,1694999785,1694999785,Grablovirus,Grablovirus pruni,0.4459,Same Genus,Geminiviridae,
Query_197,ICTVTaxoChallenge_399145,85667885,85667885,Begomovirus,Begomovirus solanumjoydebpurense,0.3993,Same Genus,Geminiviridae,
Query_198,ICTVTaxoChallenge_399839,31442397,31442397,Begomovirus,Begomovirus luffae,0.7279,Same Genus,Geminiviridae,
Query_201,ICTVTaxoChallenge_401807,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.682,Same Genus,Geminiviridae,
Query_207,ICTVTaxoChallenge_413449,2500379197,2500379197,Mulcrilevirus,Mulcrilevirus broussonetiae,0.5926,Same Genus,Geminiviridae,
Query_208,ICTVTaxoChallenge_414010,2047108340,2047108340,Begomovirus,Begomovirus hibisci,0.4737,Same Genus,Geminiviridae,
Query_209,ICTVTaxoChallenge_414078,9632881,9632881,Begomovirus,Begomovirus solanumflavusthailandense,0.5141,Same Genus,Geminiviridae,
Query_210,ICTVTaxoChallenge_415661,700682200,700682200,Begomovirus,Begomovirus agerati,0.4579,Same Genus,Geminiviridae,
Query_212,ICTVTaxoChallenge_416191,1464308156,1464308156,Capulavirus,Capulavirus plantagonis,0.4624,Same Genus,Geminiviridae,
Query_213,ICTVTaxoChallenge_417763,169303562,169303562,Becurtovirus,Becurtovirus betae,0.4312,Same Genus,Geminiviridae,
Query_215,ICTVTaxoChallenge_417867,747172918,747172918,Begomovirus,Begomovirus solanumbangladeshense,0.4547,Same Genus,Geminiviridae,
Query_217,ICTVTaxoChallenge_420377,63252855,63252855,Begomovirus,Begomovirus senecionis,0.4569,Same Genus,Geminiviridae,
Query_219,ICTVTaxoChallenge_422532,189303447,189303447,Mastrevirus,Mastrevirus urochloae,0.468,Same Genus,Geminiviridae,
Query_220,ICTVTaxoChallenge_422924,404184255,404184255,Mastrevirus,Mastrevirus dilatati,0.5304,Same Genus,Geminiviridae,
Query_223,ICTVTaxoChallenge_423377,410475055,410475055,Begomovirus,Begomovirus jatrophanigeriaense,0.4055,Same Genus,Geminiviridae,
Query_225,ICTVTaxoChallenge_424753,532733155,532733155,Begomovirus,Begomovirus cucurbitapeponis,0.8464,Same Genus,Geminiviridae,
Query_226,ICTVTaxoChallenge_427684,9629909,9629909,Mastrevirus,Mastrevirus saccharumegyptense,0.5286,Same Genus,Geminiviridae,
Query_227,ICTVTaxoChallenge_427745,291482289,291482289,Begomovirus,Begomovirus pedilanthi,0.4267,Same Genus,Geminiviridae,
Query_228,ICTVTaxoChallenge_42843,270304034,270304034,Begomovirus,Begomovirus solanumflavuschinaense,0.4747,Same Genus,Geminiviridae,
Query_229,ICTVTaxoChallenge_431557,1818273467,1818273467,Begomovirus,Begomovirus solanumflavushuangbaiense,0.3955,Same Genus,Geminiviridae,
Query_230,ICTVTaxoChallenge_431562,320091752,320091752,Begomovirus,Begomovirus macrotylomae,0.4601,Same Genus,Geminiviridae,
Query_232,ICTVTaxoChallenge_43177,1380941825,1380941825,Mastrevirus,Mastrevirus ipomoeae,0.717,Same Genus,Geminiviridae,
Query_234,ICTVTaxoChallenge_433005,1779063187,1779063187,Begomovirus,Begomovirus ageravenae,0.5382,Same Genus,Geminiviridae,
Query_236,ICTVTaxoChallenge_436719,2500359879,2500359879,Mastrevirus,Mastrevirus ipomoeae,0.717,Same Genus,Geminiviridae,
Query_237,ICTVTaxoChallenge_437467,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.8065,Same Genus,Geminiviridae,
Query_240,ICTVTaxoChallenge_443131,327409458,327409458,Begomovirus,Begomovirus ipomoeasouthcarolinaense,0.4287,Same Genus,Geminiviridae,
Query_247,ICTVTaxoChallenge_449823,333034276,333034276,Begomovirus,Begomovirus vignaradiataindiaense,0.4536,Same Genus,Geminiviridae,
Query_249,ICTVTaxoChallenge_451144,28872853,28872853,Begomovirus,Begomovirus gossypikokranense,0.4511,Same Genus,Geminiviridae,
Query_250,ICTVTaxoChallenge_451194,126030105,126030105,Begomovirus,Begomovirus solanumarushaense,0.4666,Same Genus,Geminiviridae,
Query_253,ICTVTaxoChallenge_453047,188572148,188572148,Begomovirus,Begomovirus clerodendronis,0.7307,Same Genus,Geminiviridae,
Query_256,ICTVTaxoChallenge_455626,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.8086,Same Genus,Geminiviridae,
Query_257,ICTVTaxoChallenge_456461,333034276,333034276,Begomovirus,Begomovirus sidaureidis,0.852,Same Genus,Geminiviridae,
